                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.1056,                 2.0434,                 1.3648,                0.69719,                 0.8904,                0.84892,                0.69572,                0.64759,                 1.2158,                 1.1067,               0.066775,             3.3258e-05,             3.3258e-05
